Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,497,147.334,0.0267
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,319,151.853,0.0280
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,165,160.876,0.0268
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,244,160.721,0.0284
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,619,152.921,0.0270
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,224,157.141,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",456,151.641,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,306,154.876,0.0272
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,474,158.645,0.0286
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,283,163.372,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,418,159.592,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,244,163.562,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,580,157.257,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,285,157.395,0.0275
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,447,154.693,0.0272
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",109,161.977,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,305,163.918,0.0265
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,348,163.722,0.0281
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,387,156.821,0.0271
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,443,163.118,0.0280
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,247,162.167,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,745,156.524,0.0284
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,328,167.696,0.0278
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,431,158.657,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",261,171.422,0.0286
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,217,173.311,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,470,167.068,0.0286
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,317,163.315,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",294,168.817,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,595,159.359,0.0271
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,336,163.007,0.0268
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,602,163.336,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,424,172.153,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,254,175.976,0.0262
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,243,174.779,0.0290
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,461,168.749,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,397,165.304,0.0277
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,463,165.631,0.0277
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,585,161.253,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,356,167.355,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,567,168.089,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,205,173.013,0.0284
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,587,171.109,0.0290
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,278,178.640,0.0288
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,354,176.981,0.0289
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,175,179.308,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,558,173.720,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,401,177.473,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,274,177.543,0.0282
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,566,167.929,0.0281
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,287,181.926,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,409,170.778,0.0279
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,236,175.211,0.0280
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,186,177.973,0.0276
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,396,171.021,0.0283
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,231,176.260,0.0280
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,191,186.371,0.0252
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,391,181.787,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,411,181.633,0.0275
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,258,185.741,0.0256
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,353,176.537,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,514,175.972,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,182,188.989,0.0249
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,278,186.612,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,287,181.366,0.0281
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,173,181.252,0.0265
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,380,180.664,0.0280
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,36,188.428,0.0287
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,256,180.227,0.0253
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,173,187.554,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",282,180.766,0.0254
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,364,181.303,0.0258
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,344,181.904,0.0256
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,528,185.213,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,343,191.042,0.0262
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,328,190.004,0.0260
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,211,189.455,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,727,175.326,0.0281
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,588,186.076,0.0269
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",329,192.246,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,289,185.925,0.0285
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,521,180.979,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,271,197.971,0.0289
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,423,187.465,0.0280
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,280,189.364,0.0356
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,575,190.611,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",316,187.763,0.0287
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,282,198.233,0.0276
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,498,191.414,0.0317
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,455,186.842,0.0260
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",415,186.979,0.0261
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,273,192.212,0.0282
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,636,182.414,0.0343
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,592,183.334,0.0288
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,282,192.156,0.0294
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,606,192.604,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,241,196.068,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,170,195.058,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,494,187.769,0.0264
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,162,196.739,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,236,204.176,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,380,193.323,0.0277
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,375,193.549,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",280,203.530,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,376,196.219,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,432,200.133,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,140,201.621,0.0256
