Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",296,76.243,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,194,74.034,0.0279
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,406,71.525,0.0257
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,210,78.712,0.0279
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,455,69.647,0.0255
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,225,74.844,0.0261
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,322,73.077,0.0277
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,429,70.222,0.0257
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,360,73.644,0.0277
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,325,76.133,0.0265
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,422,75.847,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,278,73.837,0.0264
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,279,78.069,0.0264
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",345,79.004,0.0292
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,350,78.436,0.0290
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,566,74.484,0.0288
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,412,77.430,0.0288
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,263,80.376,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,356,81.793,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,213,83.330,0.0264
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,308,82.637,0.0279
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,363,81.144,0.0265
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,235,85.567,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,227,80.304,0.0258
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,346,79.050,0.0263
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,228,86.610,0.0270
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,490,76.600,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,588,78.421,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,552,77.559,0.0267
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,440,79.723,0.0270
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,392,84.335,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,190,91.177,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,152,86.224,0.0273
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,505,78.785,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",439,86.050,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,281,89.050,0.0280
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,363,87.366,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,320,86.406,0.0274
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,564,80.301,0.0272
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,672,82.534,0.0279
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,481,86.831,0.0268
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,198,93.382,0.0282
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,420,90.872,0.0281
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,276,91.426,0.0278
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,324,87.535,0.0275
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,454,90.813,0.0282
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,263,95.172,0.0267
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",346,90.508,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,318,90.369,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,547,88.768,0.0279
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,298,95.107,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,139,101.674,0.0287
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,304,94.258,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,520,91.256,0.0269
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",447,90.752,0.0279
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,307,94.034,0.0281
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,232,101.163,0.0290
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,531,92.244,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,411,94.954,0.0276
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,658,86.264,0.0276
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",325,98.626,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,487,96.444,0.0290
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",312,97.158,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,433,98.364,0.0289
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,218,102.096,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,213,99.056,0.0284
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,211,104.991,0.0282
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,259,98.051,0.0285
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,59,109.929,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,247,101.821,0.0271
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,250,102.338,0.0255
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,398,95.609,0.0281
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,351,102.550,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,202,104.696,0.0258
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,562,97.718,0.0271
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,401,102.062,0.0272
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,304,105.094,0.0253
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,395,101.873,0.0259
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,291,101.514,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,232,110.489,0.0270
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,345,108.687,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,375,105.671,0.0252
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,188,110.371,0.0278
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,300,110.631,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,546,102.415,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,495,105.427,0.0258
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,248,110.023,0.0278
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,430,107.108,0.0255
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,374,103.836,0.0254
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,250,107.471,0.0256
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,284,110.031,0.0278
