Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you explain inflation in simple terms?,546,133.640,0.0194
gemma3:4b,Can you explain inflation in simple terms?,466,136.482,0.0192
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,792,130.638,0.0196
gemma3:4b,What's the difference between anxiety and stress?,885,132.289,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,960,133.866,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,997,130.269,0.0199
gemma3:4b,Can you explain inflation in simple terms?,422,145.153,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,1112,133.628,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1342,132.920,0.0193
gemma3:4b,How do I negotiate my salary during a job offer?,1380,132.904,0.0193
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,884,145.488,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1113,141.090,0.0196
gemma3:4b,How do I write a professional follow-up email after a job in...,1043,144.293,0.0199
gemma3:4b,What's the difference between anxiety and stress?,856,150.608,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1148,148.804,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,806,154.807,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1087,153.541,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1172,149.166,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,888,158.855,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1011,161.012,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1047,162.938,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1244,158.503,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1266,164.089,0.0203
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1306,166.694,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1198,170.334,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,920,174.439,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,949,175.415,0.0195
gemma3:4b,What are some tips to stay focused while studying?,1023,171.025,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1142,170.718,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1087,179.133,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1129,182.994,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1323,182.566,0.0198
gemma3:4b,What's the difference between anxiety and stress?,830,192.107,0.0197
gemma3:4b,What's the difference between anxiety and stress?,787,189.344,0.0199
gemma3:4b,What's the difference between anxiety and stress?,868,193.992,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1185,188.776,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1084,191.713,0.0199
gemma3:4b,What's the difference between anxiety and stress?,859,192.463,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1206,193.032,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,775,200.881,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1004,205.287,0.0197
gemma3:4b,What's the difference between anxiety and stress?,839,203.993,0.0199
gemma3:4b,Can you explain inflation in simple terms?,506,216.017,0.0197
gemma3:4b,What are some tips to stay focused while studying?,955,209.130,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1034,207.493,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1133,206.758,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,854,212.284,0.0195
gemma3:4b,What's the difference between anxiety and stress?,952,208.446,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,838,215.347,0.0194
gemma3:4b,How do I negotiate my salary during a job offer?,1200,210.333,0.0201
gemma3:4b,Can you explain inflation in simple terms?,518,220.759,0.0197
gemma3:4b,Can you explain inflation in simple terms?,572,230.666,0.0191
gemma3:4b,What are some fun icebreaker questions for team meetings?,1084,223.065,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,972,227.113,0.0196
gemma3:4b,What are some tips to stay focused while studying?,967,228.330,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1028,229.355,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1021,227.978,0.0194
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1280,226.003,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,805,230.999,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,999,234.537,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1249,227.427,0.0198
gemma3:4b,What's the difference between anxiety and stress?,919,241.613,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,819,246.718,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,826,246.890,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,779,249.347,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1084,241.478,0.0197
gemma3:4b,What are some tips to stay focused while studying?,970,244.210,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,784,245.976,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1013,247.664,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,751,252.550,0.0201
gemma3:4b,Can you explain inflation in simple terms?,559,258.942,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,896,251.218,0.0200
gemma3:4b,Can you explain inflation in simple terms?,623,262.289,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,875,262.227,0.0197
gemma3:4b,What's the difference between anxiety and stress?,866,261.853,0.0198
gemma3:4b,What's the difference between anxiety and stress?,827,260.719,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1033,264.868,0.0196
gemma3:4b,What's the difference between anxiety and stress?,832,267.692,0.0199
gemma3:4b,What are some tips to stay focused while studying?,983,266.709,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1178,262.372,0.0199
gemma3:4b,What's the difference between anxiety and stress?,922,268.984,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,860,268.233,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,873,271.672,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1011,277.209,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1081,278.428,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,832,284.144,0.0225
gemma3:4b,How can I start a simple workout routine at home with no equ...,736,286.120,0.0229
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.440,2.5491
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.551,0.0710
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.555,0.0711
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.454,0.0705
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,727,286.046,0.0232
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,88,298.790,0.0474
gemma3:4b,What are some fun icebreaker questions for team meetings?,54,299.473,0.0647
gemma3:4b,How do I write a professional follow-up email after a job in...,1140,278.149,0.0218
gemma3:4b,How do I write a professional follow-up email after a job in...,101,298.500,0.0442
gemma3:4b,How do I negotiate my salary during a job offer?,963,281.338,0.0225
gemma3:4b,Can you explain inflation in simple terms?,52,299.461,0.0674
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,803,284.769,0.0227
gemma3:4b,Can you explain inflation in simple terms?,43,299.590,0.0731
gemma3:4b,What are some tips to stay focused while studying?,42,299.686,0.0748
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.687,0.0702
gemma3:4b,What are some fun icebreaker questions for team meetings?,53,299.692,0.0624
gemma3:4b,What are some tips to stay focused while studying?,49,299.693,0.0677
gemma3:4b,Can you explain inflation in simple terms?,49,299.690,0.0676
gemma3:4b,How do I negotiate my salary during a job offer?,620,288.165,0.0239
gemma3:4b,How do I write a professional follow-up email after a job in...,804,284.156,0.0231
gemma3:4b,What are some tips to stay focused while studying?,55,299.377,0.0637
gemma3:4b,What are some tips to stay focused while studying?,41,299.583,0.0804
gemma3:4b,How do I write a professional follow-up email after a job in...,200,296.397,0.0324
gemma3:4b,Can you explain inflation in simple terms?,92,298.690,0.0456
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,53,299.428,0.0653
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,6,300.445,0.4329
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,8,300.430,0.3279
gemma3:4b,How can I start a simple workout routine at home with no equ...,59,299.442,0.0611
gemma3:4b,What are some tips to stay focused while studying?,87,298.585,0.0484
gemma3:4b,What are some fun icebreaker questions for team meetings?,90,298.576,0.0469
gemma3:4b,Can you explain inflation in simple terms?,52,299.448,0.0669
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,300.411,2.5148
gemma3:4b,What's the difference between anxiety and stress?,51,299.471,0.0677
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.607,0.0737
gemma3:4b,What's the difference between anxiety and stress?,43,299.637,0.0767
gemma3:4b,Can you explain inflation in simple terms?,10,300.453,0.2696
gemma3:4b,What's the difference between anxiety and stress?,56,299.456,0.0633
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,299.532,0.0695
gemma3:4b,What's the difference between anxiety and stress?,52,299.493,0.0677
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.690,0.0739
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,163,297.638,0.0339
gemma3:4b,What are some fun icebreaker questions for team meetings?,63,299.513,0.0578
gemma3:4b,How do I write a professional follow-up email after a job in...,6,300.539,0.4357
gemma3:4b,What's the difference between anxiety and stress?,113,298.581,0.0405
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,7,300.550,0.3727
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,10,300.554,0.2745
gemma3:4b,What are some fun icebreaker questions for team meetings?,37,299.703,0.0856
gemma3:4b,What are some fun icebreaker questions for team meetings?,37,299.703,0.0860
gemma3:4b,How do I write a professional follow-up email after a job in...,148,297.643,0.0355
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,153,297.195,0.0362
gemma3:4b,How do I negotiate my salary during a job offer?,50,299.551,0.0692
gemma3:4b,What's the difference between anxiety and stress?,109,298.378,0.0425
