Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you explain inflation in simple terms?,503,9.734,0.0190
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,781,10.959,0.0180
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,770,9.726,0.0189
gemma3:4b,What's the difference between anxiety and stress?,854,11.257,0.0187
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,854,10.958,0.0190
gemma3:4b,What's the difference between anxiety and stress?,868,10.736,0.0190
gemma3:4b,What are some tips to stay focused while studying?,873,10.958,0.0188
gemma3:4b,What's the difference between anxiety and stress?,862,11.481,0.0184
gemma3:4b,How can I start a simple workout routine at home with no equ...,1085,9.945,0.0189
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1174,10.734,0.0186
gemma3:4b,How do I write a professional follow-up email after a job in...,1115,19.387,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,916,24.350,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,816,27.379,0.0198
gemma3:4b,What's the difference between anxiety and stress?,915,27.268,0.0197
gemma3:4b,What are some tips to stay focused while studying?,986,27.212,0.0192
gemma3:4b,What are some tips to stay focused while studying?,1118,24.107,0.0193
gemma3:4b,How do I negotiate my salary during a job offer?,1176,26.386,0.0192
gemma3:4b,How do I write a professional follow-up email after a job in...,1189,26.227,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,992,29.552,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,1080,31.593,0.0194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,836,40.309,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,785,45.706,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,1002,44.159,0.0194
gemma3:4b,What are some fun icebreaker questions for team meetings?,1134,40.359,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1088,43.325,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1354,41.596,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1020,47.006,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,990,51.576,0.0193
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1291,48.047,0.0195
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1293,48.843,0.0197
gemma3:4b,What's the difference between anxiety and stress?,935,60.065,0.0194
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1298,56.973,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,851,67.234,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1140,62.630,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,903,68.812,0.0194
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,786,72.179,0.0195
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1264,62.669,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1016,66.237,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1251,63.804,0.0198
gemma3:4b,Can you explain inflation in simple terms?,560,84.124,0.0192
gemma3:4b,What are some tips to stay focused while studying?,960,76.218,0.0194
gemma3:4b,What are some fun icebreaker questions for team meetings?,1144,73.483,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1014,81.721,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,807,85.633,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1011,86.636,0.0192
gemma3:4b,How do I write a professional follow-up email after a job in...,1194,85.018,0.0192
gemma3:4b,How do I write a professional follow-up email after a job in...,1136,85.345,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1219,87.685,0.0191
gemma3:4b,Can you explain inflation in simple terms?,535,101.096,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1278,86.249,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1017,93.975,0.0193
gemma3:4b,What are some fun icebreaker questions for team meetings?,1049,93.913,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1051,95.271,0.0201
gemma3:4b,Can you explain inflation in simple terms?,509,103.966,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1001,101.667,0.0200
gemma3:4b,What are some tips to stay focused while studying?,958,104.033,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,791,111.680,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1040,106.849,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,949,111.049,0.0193
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,903,111.804,0.0200
gemma3:4b,What's the difference between anxiety and stress?,856,112.773,0.0197
gemma3:4b,What are some tips to stay focused while studying?,999,112.652,0.0194
gemma3:4b,How can I start a simple workout routine at home with no equ...,973,115.378,0.0201
gemma3:4b,What are some tips to stay focused while studying?,920,120.944,0.0196
gemma3:4b,Can you explain inflation in simple terms?,527,131.043,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1372,114.036,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1121,120.709,0.0200
gemma3:4b,What are some tips to stay focused while studying?,982,128.426,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1084,126.367,0.0193
gemma3:4b,How do I write a professional follow-up email after a job in...,1165,127.943,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1114,128.663,0.0193
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1314,126.575,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1088,133.942,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,863,139.043,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,883,140.060,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,890,143.158,0.0198
gemma3:4b,What are some tips to stay focused while studying?,993,141.410,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,833,146.338,0.0192
gemma3:4b,What's the difference between anxiety and stress?,814,148.269,0.0201
gemma3:4b,Can you explain inflation in simple terms?,543,156.089,0.0197
gemma3:4b,What are some tips to stay focused while studying?,938,150.257,0.0191
gemma3:4b,What are some tips to stay focused while studying?,915,152.831,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,785,152.771,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,772,157.488,0.0201
gemma3:4b,Can you explain inflation in simple terms?,540,161.388,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1483,145.834,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,826,160.165,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1121,159.851,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,838,148.349,0.0199
gemma3:4b,What's the difference between anxiety and stress?,851,165.823,0.0197
gemma3:4b,What's the difference between anxiety and stress?,846,142.651,0.0192
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,791,145.444,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,887,169.894,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,899,171.997,0.0194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,888,176.625,0.0193
gemma3:4b,How do I write a professional follow-up email after a job in...,1092,146.645,0.0192
gemma3:4b,What are some tips to stay focused while studying?,858,181.044,0.0195
gemma3:4b,What's the difference between anxiety and stress?,817,154.621,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1317,175.383,0.0194
gemma3:4b,Can you explain inflation in simple terms?,554,166.030,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,819,144.613,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1241,182.598,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,811,191.790,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1297,156.435,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1240,186.511,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1074,128.910,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,891,196.846,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,923,157.764,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,970,198.949,0.0196
gemma3:4b,Can you explain inflation in simple terms?,531,128.091,0.0196
gemma3:4b,How do I write a professional follow-up email after a job in...,1218,171.536,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1194,153.595,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,954,181.352,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,1014,175.528,0.0197
gemma3:4b,Can you explain inflation in simple terms?,622,172.745,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,873,210.005,0.0199
gemma3:4b,What are some tips to stay focused while studying?,957,167.295,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,909,175.905,0.0196
gemma3:4b,Can you explain inflation in simple terms?,580,161.195,0.0201
gemma3:4b,Can you explain inflation in simple terms?,509,183.228,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1208,126.886,0.0194
gemma3:4b,What are some tips to stay focused while studying?,990,129.163,0.0193
gemma3:4b,What's the difference between anxiety and stress?,871,173.614,0.0192
gemma3:4b,What's the difference between anxiety and stress?,864,177.944,0.0197
gemma3:4b,Can you explain inflation in simple terms?,502,145.363,0.0188
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1223,171.476,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1292,159.702,0.0193
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,827,162.732,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,856,182.847,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1032,162.204,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1028,139.712,0.0191
gemma3:4b,How do I write a professional follow-up email after a job in...,1088,164.620,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,960,181.749,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1328,172.279,0.0199
gemma3:4b,Can you explain inflation in simple terms?,539,168.398,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1132,143.373,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,958,121.745,0.0196
gemma3:4b,What's the difference between anxiety and stress?,908,167.345,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1069,181.012,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1041,176.080,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,857,171.646,0.0196
gemma3:4b,What are some tips to stay focused while studying?,1079,149.840,0.0198
gemma3:4b,Can you explain inflation in simple terms?,467,161.913,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,877,151.019,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,836,166.253,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,1194,164.224,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1341,122.981,0.0195
gemma3:4b,Can you explain inflation in simple terms?,521,158.005,0.0194
gemma3:4b,Can you explain inflation in simple terms?,542,154.770,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1251,176.304,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1154,117.007,0.0196
gemma3:4b,How do I write a professional follow-up email after a job in...,1121,175.973,0.0201
gemma3:4b,Can you explain inflation in simple terms?,621,152.798,0.0190
gemma3:4b,Can you explain inflation in simple terms?,451,180.282,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1169,155.029,0.0200
gemma3:4b,Can you explain inflation in simple terms?,517,151.365,0.0194
gemma3:4b,How do I write a professional follow-up email after a job in...,1110,156.254,0.0193
gemma3:4b,How do I write a professional follow-up email after a job in...,1088,130.391,0.0196
