Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",248,82.433,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,375,82.852,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,257,81.550,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,146,83.965,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,226,83.649,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,496,81.143,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",346,81.387,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,385,80.559,0.0280
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,215,87.942,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,215,86.128,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,590,79.360,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,251,88.551,0.0272
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,499,85.348,0.0271
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,293,87.096,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,335,89.379,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,255,89.132,0.0264
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",411,88.427,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,244,90.100,0.0263
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,308,88.405,0.0264
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,273,93.548,0.0282
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,387,95.867,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,174,95.608,0.0263
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,589,89.702,0.0279
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,263,95.605,0.0263
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,592,89.794,0.0281
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,386,94.938,0.0263
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,242,106.471,0.0255
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,448,98.437,0.0265
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,504,97.962,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,453,99.602,0.0265
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,301,101.322,0.0282
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,264,100.260,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,264,102.593,0.0263
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,370,99.863,0.0263
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,209,103.176,0.0263
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",296,103.405,0.0281
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",301,105.281,0.0280
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,280,108.715,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,377,104.230,0.0281
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,299,109.372,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,329,109.446,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,374,109.677,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,275,108.674,0.0256
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,394,107.985,0.0269
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",322,110.801,0.0264
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,337,108.613,0.0258
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,211,116.660,0.0257
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,487,106.262,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,349,113.909,0.0257
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,384,113.003,0.0260
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,158,121.179,0.0258
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,438,115.470,0.0261
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,346,117.417,0.0261
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,583,108.050,0.0264
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",335,118.798,0.0262
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,185,120.966,0.0253
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,170,125.988,0.0267
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,378,116.392,0.0276
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,213,125.340,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,289,121.053,0.0256
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",195,126.526,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",489,117.381,0.0260
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,171,125.712,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,541,114.814,0.0276
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,559,117.550,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,501,118.049,0.0279
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,339,123.257,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,267,130.133,0.0249
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,162,128.821,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,196,129.247,0.0276
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,356,129.618,0.0255
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,377,125.911,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,194,131.857,0.0265
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,350,128.177,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,598,126.660,0.0261
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,218,132.448,0.0264
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,394,128.353,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",350,131.109,0.0264
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,523,129.788,0.0263
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,228,134.503,0.0274
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,297,137.728,0.0278
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,396,135.853,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,628,127.531,0.0275
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,378,135.312,0.0260
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,235,140.020,0.0281
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,279,139.423,0.0259
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,368,138.249,0.0281
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,405,138.156,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,535,136.072,0.0263
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,316,144.897,0.0271
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,192,146.448,0.0274
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,196,145.704,0.0283
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,560,141.357,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",478,145.065,0.0272
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,578,142.607,0.0274
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,458,145.020,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",328,147.835,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,745,136.857,0.0283
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,537,142.905,0.0286
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,309,149.229,0.0275
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,301,153.470,0.0278
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,305,151.077,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,462,147.661,0.0288
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",346,150.333,0.0290
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,378,154.781,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",244,156.840,0.0251
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,213,156.818,0.0249
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,205,158.419,0.0247
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,373,157.166,0.0279
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,318,156.342,0.0271
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,417,157.535,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,387,156.329,0.0253
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,314,161.434,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,283,159.802,0.0257
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",432,156.044,0.0270
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,290,159.654,0.0257
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",291,162.039,0.0259
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,289,162.212,0.0259
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,234,166.643,0.0264
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,365,164.396,0.0268
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,240,164.167,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,206,168.989,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,261,168.158,0.0263
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,194,166.774,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",220,166.442,0.0263
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,376,163.182,0.0262
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,240,166.985,0.0260
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,255,167.787,0.0262
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,177,171.318,0.0246
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,250,169.415,0.0251
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",323,173.241,0.0255
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,540,164.852,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,465,168.673,0.0268
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,412,173.067,0.0259
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,419,173.063,0.0258
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,529,171.894,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,386,171.495,0.0272
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",317,174.753,0.0256
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,520,170.960,0.0254
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,222,177.273,0.0278
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,360,173.548,0.0277
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,38,181.825,0.0242
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,227,178.238,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",339,180.540,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,196,180.087,0.0263
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,205,183.730,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,304,183.771,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,530,175.755,0.0265
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,726,172.309,0.0264
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,262,183.241,0.0280
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,191,190.869,0.0253
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,152,189.677,0.0292
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,478,182.548,0.0254
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,439,182.598,0.0255
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,399,184.308,0.0257
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",459,183.429,0.0258
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,521,182.967,0.0287
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,513,188.927,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,324,189.542,0.0295
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,576,188.885,0.0264
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,211,194.340,0.0241
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,290,193.775,0.0250
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,580,190.276,0.0265
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,309,194.211,0.0295
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,407,195.765,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,376,192.874,0.0252
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,181,203.198,0.0279
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,255,198.189,0.0294
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,643,187.871,0.0295
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,152,204.729,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",352,196.825,0.0295
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,343,202.022,0.0280
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,299,199.091,0.0268
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,325,198.508,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,268,202.405,0.0286
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",405,205.880,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,294,205.776,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,739,193.651,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,347,208.051,0.0261
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,417,207.346,0.0264
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,265,206.177,0.0293
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,489,201.410,0.0284
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,373,209.709,0.0259
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,206,213.040,0.0261
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,534,204.959,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,588,205.483,0.0272
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,199,214.034,0.0296
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,472,206.275,0.0295
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,317,217.497,0.0261
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,313,218.444,0.0263
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,650,209.163,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",315,217.525,0.0281
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,576,215.722,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,555,211.405,0.0284
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,565,217.181,0.0267
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,290,224.863,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,402,218.530,0.0284
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,365,219.296,0.0271
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,391,220.564,0.0286
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,355,226.774,0.0277
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,330,226.065,0.0276
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,219,231.860,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,531,219.544,0.0277
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,278,230.375,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,346,226.447,0.0277
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,272,230.034,0.0264
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,212,230.842,0.0256
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,784,214.403,0.0284
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,265,235.697,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,442,226.234,0.0292
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,534,229.347,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,295,237.041,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,273,235.358,0.0256
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,371,233.256,0.0257
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,309,235.294,0.0256
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,474,229.277,0.0297
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",353,237.021,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,384,234.031,0.0256
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,415,233.823,0.0301
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,380,234.750,0.0298
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,341,242.648,0.0276
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,377,241.680,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,264,241.413,0.0258
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",346,238.213,0.0289
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,301,244.011,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,349,241.857,0.0258
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",313,242.432,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,346,242.292,0.0258
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,133,250.149,0.0257
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,335,242.214,0.0258
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,309,244.390,0.0262
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,302,245.155,0.0262
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,268,247.295,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,497,245.454,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,217,250.122,0.0259
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,368,250.152,0.0264
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",413,247.289,0.0256
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,295,249.992,0.0255
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,187,253.368,0.0257
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,450,251.309,0.0268
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",309,252.582,0.0258
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,504,249.930,0.0259
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,300,256.849,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,551,250.303,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,350,253.828,0.0257
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,296,257.235,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,257,257.254,0.0258
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",356,258.963,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,642,253.648,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,199,261.918,0.0259
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,374,259.091,0.0259
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,422,258.624,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,219,262.725,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,265,264.943,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,469,261.435,0.0281
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,575,257.267,0.0271
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,196,269.275,0.0285
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",271,267.804,0.0287
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,428,262.052,0.0275
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,419,264.126,0.0284
