Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,How do I write a professional follow-up email after a job in...,1105,79.474,0.0197
gemma3:4b,What's the difference between anxiety and stress?,836,88.749,0.0202
gemma3:4b,How do I write a professional follow-up email after a job in...,1116,86.136,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,1051,87.561,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,1314,87.331,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,778,99.279,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,970,93.330,0.0201
gemma3:4b,What are some tips to stay focused while studying?,950,107.739,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1335,104.727,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1292,107.831,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1192,113.588,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1381,112.906,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1436,113.860,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,1114,126.753,0.0201
gemma3:4b,Can you explain inflation in simple terms?,528,138.731,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1052,130.489,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,890,131.822,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,812,142.064,0.0196
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1213,135.906,0.0197
gemma3:4b,What are some tips to stay focused while studying?,906,147.239,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,863,149.765,0.0200
gemma3:4b,What are some tips to stay focused while studying?,957,149.385,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1110,150.697,0.0199
gemma3:4b,What's the difference between anxiety and stress?,859,158.882,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,958,157.013,0.0199
gemma3:4b,What are some tips to stay focused while studying?,1009,167.110,0.0202
gemma3:4b,How do I write a professional follow-up email after a job in...,1018,167.625,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1243,165.241,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1110,172.811,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1101,175.992,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1107,176.132,0.0198
gemma3:4b,Can you explain inflation in simple terms?,509,187.178,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,837,190.241,0.0201
gemma3:4b,Can you explain inflation in simple terms?,513,198.137,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1071,184.478,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1204,195.146,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1141,197.875,0.0200
gemma3:4b,Can you explain inflation in simple terms?,479,205.157,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1178,194.474,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,1028,207.428,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1268,206.066,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,766,216.798,0.0201
gemma3:4b,What's the difference between anxiety and stress?,923,219.724,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,767,219.271,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1217,217.329,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,900,231.275,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1360,228.014,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1175,230.631,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1326,237.899,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1283,234.691,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1442,241.910,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1136,250.292,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1085,253.338,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,1288,253.813,0.0198
gemma3:4b,What's the difference between anxiety and stress?,792,259.387,0.0201
gemma3:4b,What are some tips to stay focused while studying?,985,263.295,0.0197
gemma3:4b,What's the difference between anxiety and stress?,875,269.989,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,813,273.130,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,891,279.328,0.0194
gemma3:4b,How can I start a simple workout routine at home with no equ...,981,274.261,0.0200
gemma3:4b,What's the difference between anxiety and stress?,809,281.776,0.0194
gemma3:4b,How do I write a professional follow-up email after a job in...,1063,276.351,0.0199
gemma3:4b,What's the difference between anxiety and stress?,344,296.686,0.0264
gemma3:4b,How do I negotiate my salary during a job offer?,305,297.489,0.0271
gemma3:4b,What's the difference between anxiety and stress?,45,302.453,0.0739
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,301.357,0.0686
gemma3:4b,What are some fun icebreaker questions for team meetings?,784,286.640,0.0231
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,419,292.937,0.0259
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,301.351,0.0674
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,700,286.292,0.0236
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.419,0.0746
gemma3:4b,What are some tips to stay focused while studying?,50,299.373,0.0683
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,239,295.524,0.0304
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.383,0.0713
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.427,0.0693
gemma3:4b,What's the difference between anxiety and stress?,98,298.423,0.0443
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.414,0.0730
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.407,0.0716
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.355,0.0703
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.404,0.0708
gemma3:4b,What are some tips to stay focused while studying?,47,299.404,0.0724
gemma3:4b,Can you explain inflation in simple terms?,51,299.360,0.0679
gemma3:4b,What's the difference between anxiety and stress?,52,299.358,0.0668
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.350,0.0683
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,55,299.334,0.0637
gemma3:4b,What are some fun icebreaker questions for team meetings?,53,299.392,0.0656
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.391,0.0686
gemma3:4b,Can you explain inflation in simple terms?,1,300.405,2.5079
gemma3:4b,What's the difference between anxiety and stress?,43,299.466,0.0767
gemma3:4b,How do I negotiate my salary during a job offer?,44,299.464,0.0750
gemma3:4b,What's the difference between anxiety and stress?,46,299.386,0.0736
gemma3:4b,What are some tips to stay focused while studying?,40,299.525,0.0813
gemma3:4b,What are some tips to stay focused while studying?,1,300.308,2.5071
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.306,2.5110
gemma3:4b,Can you explain inflation in simple terms?,44,299.403,0.0763
gemma3:4b,Can you explain inflation in simple terms?,100,298.420,0.0435
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.391,0.0738
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.345,0.0716
gemma3:4b,How do I negotiate my salary during a job offer?,43,299.445,0.0779
gemma3:4b,Can you explain inflation in simple terms?,102,298.425,0.0431
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.477,0.0750
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.480,0.0754
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,52,299.305,0.0672
gemma3:4b,What are some tips to stay focused while studying?,49,299.371,0.0700
gemma3:4b,What's the difference between anxiety and stress?,48,299.363,0.0717
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.350,0.0681
gemma3:4b,What's the difference between anxiety and stress?,1,300.352,2.5135
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.360,0.0722
gemma3:4b,What are some tips to stay focused while studying?,48,299.344,0.0712
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.442,0.0756
gemma3:4b,How can I start a simple workout routine at home with no equ...,47,299.383,0.0722
gemma3:4b,What are some tips to stay focused while studying?,47,299.403,0.0719
gemma3:4b,What are some tips to stay focused while studying?,49,299.404,0.0695
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.374,0.0721
gemma3:4b,What are some fun icebreaker questions for team meetings?,44,299.450,0.0753
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.367,0.0724
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.376,0.0713
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.392,0.0686
gemma3:4b,How do I write a professional follow-up email after a job in...,99,298.401,0.0439
gemma3:4b,How do I negotiate my salary during a job offer?,44,299.461,0.0751
gemma3:4b,Can you explain inflation in simple terms?,47,299.409,0.0718
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,42,299.461,0.0792
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.470,0.0738
gemma3:4b,How do I write a professional follow-up email after a job in...,89,298.517,0.0477
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.358,0.0713
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.377,0.0712
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.447,0.0763
gemma3:4b,What are some tips to stay focused while studying?,45,299.396,0.0746
gemma3:4b,What's the difference between anxiety and stress?,101,298.329,0.0439
gemma3:4b,What's the difference between anxiety and stress?,101,298.328,0.0439
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.417,0.0748
gemma3:4b,How do I write a professional follow-up email after a job in...,46,299.398,0.0737
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.417,0.0733
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.328,0.0688
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.325,0.0691
gemma3:4b,What are some tips to stay focused while studying?,45,299.402,0.0751
gemma3:4b,How can I start a simple workout routine at home with no equ...,43,299.466,0.0772
