Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you explain inflation in simple terms?,512,3.522,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,832,3.498,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,939,3.516,0.0204
gemma3:4b,What are some tips to stay focused while studying?,1027,3.496,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1157,3.512,0.0202
gemma3:4b,How do I write a professional follow-up email after a job in...,1197,3.498,0.0204
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,815,13.860,0.0199
gemma3:4b,Can you explain inflation in simple terms?,483,30.117,0.0195
gemma3:4b,What's the difference between anxiety and stress?,860,23.997,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,987,22.777,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,831,26.917,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1312,20.379,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1159,27.926,0.0201
gemma3:4b,What are some tips to stay focused while studying?,941,39.599,0.0200
gemma3:4b,What are some tips to stay focused while studying?,978,41.049,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,952,42.587,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1026,46.704,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1226,43.628,0.0200
gemma3:4b,What's the difference between anxiety and stress?,859,51.211,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,813,58.462,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,871,61.825,0.0200
gemma3:4b,What's the difference between anxiety and stress?,834,67.258,0.0198
gemma3:4b,Can you explain inflation in simple terms?,471,74.857,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1204,60.704,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1047,68.191,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1271,68.519,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,884,79.274,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,867,84.317,0.0201
gemma3:4b,What are some tips to stay focused while studying?,904,84.877,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1039,83.842,0.0200
gemma3:4b,What are some tips to stay focused while studying?,989,89.005,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,747,97.018,0.0199
gemma3:4b,What's the difference between anxiety and stress?,799,101.810,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1260,93.977,0.0200
gemma3:4b,What's the difference between anxiety and stress?,882,104.639,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,744,111.901,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,1340,103.493,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1166,108.820,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1051,119.207,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1125,117.890,0.0201
gemma3:4b,What are some tips to stay focused while studying?,978,126.969,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1238,122.296,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,787,132.112,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,981,130.000,0.0201
gemma3:4b,Can you explain inflation in simple terms?,491,147.921,0.0190
gemma3:4b,How do I write a professional follow-up email after a job in...,1062,140.266,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1073,140.495,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,1041,145.572,0.0200
gemma3:4b,What are some tips to stay focused while studying?,950,149.772,0.0203
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1255,146.064,0.0194
gemma3:4b,What's the difference between anxiety and stress?,785,157.310,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,828,162.169,0.0202
gemma3:4b,How do I write a professional follow-up email after a job in...,1105,161.579,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1042,167.439,0.0200
gemma3:4b,What are some tips to stay focused while studying?,941,171.536,0.0194
gemma3:4b,How can I start a simple workout routine at home with no equ...,1140,169.066,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1347,171.845,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,1039,178.938,0.0201
gemma3:4b,What are some tips to stay focused while studying?,997,187.345,0.0200
gemma3:4b,What's the difference between anxiety and stress?,847,191.933,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1007,189.818,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1309,182.777,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,812,198.171,0.0199
gemma3:4b,What's the difference between anxiety and stress?,960,199.823,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,841,210.056,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,933,209.901,0.0195
gemma3:4b,What are some tips to stay focused while studying?,980,207.910,0.0200
gemma3:4b,What's the difference between anxiety and stress?,822,214.360,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1249,208.336,0.0202
gemma3:4b,What are some tips to stay focused while studying?,975,218.949,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,778,228.589,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,860,227.040,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,930,231.443,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1255,228.187,0.0196
gemma3:4b,Can you explain inflation in simple terms?,478,243.329,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1084,233.569,0.0200
gemma3:4b,What's the difference between anxiety and stress?,931,237.595,0.0201
gemma3:4b,What are some tips to stay focused while studying?,930,244.363,0.0200
gemma3:4b,What are some tips to stay focused while studying?,955,249.695,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,798,255.314,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,862,257.341,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1071,252.896,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1204,251.874,0.0197
gemma3:4b,Can you explain inflation in simple terms?,492,268.494,0.0199
gemma3:4b,Can you explain inflation in simple terms?,501,271.285,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,939,263.040,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1022,274.430,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1025,276.631,0.0194
gemma3:4b,How do I write a professional follow-up email after a job in...,1102,274.665,0.0202
gemma3:4b,What are some tips to stay focused while studying?,990,277.328,0.0194
gemma3:4b,What's the difference between anxiety and stress?,913,281.721,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,315,297.600,0.0268
gemma3:4b,What's the difference between anxiety and stress?,174,300.040,0.0345
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1111,281.289,0.0223
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,367,296.601,0.0258
gemma3:4b,How do I write a professional follow-up email after a job in...,334,296.931,0.0274
gemma3:4b,How do I negotiate my salary during a job offer?,377,295.065,0.0266
gemma3:4b,What are some fun icebreaker questions for team meetings?,35,302.648,0.0916
gemma3:4b,What are some fun icebreaker questions for team meetings?,32,302.724,0.0981
gemma3:4b,What are some tips to stay focused while studying?,37,302.650,0.0866
gemma3:4b,Can you explain inflation in simple terms?,38,302.646,0.0846
gemma3:4b,How can I start a simple workout routine at home with no equ...,39,302.642,0.0826
gemma3:4b,What are some tips to stay focused while studying?,35,302.703,0.0902
gemma3:4b,How do I write a professional follow-up email after a job in...,7,303.386,0.3772
gemma3:4b,How do I negotiate my salary during a job offer?,6,303.412,0.4353
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,6,303.402,0.4360
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,5,303.445,0.5174
gemma3:4b,Can you explain inflation in simple terms?,5,303.461,0.5164
gemma3:4b,How can I start a simple workout routine at home with no equ...,7,303.419,0.3744
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,302.675,2.5191
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,302.651,1.2605
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,302.664,1.2629
gemma3:4b,What's the difference between anxiety and stress?,2,302.665,1.2638
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,302.613,0.8533
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,5,302.643,0.5166
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,302.834,1.2667
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,39,302.781,0.0829
gemma3:4b,What are some fun icebreaker questions for team meetings?,36,302.857,0.0882
gemma3:4b,What are some fun icebreaker questions for team meetings?,40,302.749,0.0817
gemma3:4b,What are some fun icebreaker questions for team meetings?,33,302.936,0.0940
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,38,302.825,0.0846
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,38,302.819,0.0848
gemma3:4b,How do I negotiate my salary during a job offer?,1,302.654,2.5049
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,303.624,2.5080
gemma3:4b,How do I negotiate my salary during a job offer?,1,303.622,2.5192
gemma3:4b,What's the difference between anxiety and stress?,3,303.667,0.8504
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,302.691,0.0731
gemma3:4b,What's the difference between anxiety and stress?,40,302.745,0.0824
gemma3:4b,How do I negotiate my salary during a job offer?,40,302.756,0.0825
gemma3:4b,How do I write a professional follow-up email after a job in...,43,302.717,0.0772
gemma3:4b,How do I write a professional follow-up email after a job in...,49,302.619,0.0697
gemma3:4b,How do I negotiate my salary during a job offer?,42,302.751,0.0781
gemma3:4b,Can you explain inflation in simple terms?,1,303.666,2.5130
gemma3:4b,What are some tips to stay focused while studying?,1,303.755,2.5189
gemma3:4b,How do I negotiate my salary during a job offer?,6,303.758,0.4316
gemma3:4b,Can you explain inflation in simple terms?,15,303.794,0.1845
gemma3:4b,How do I write a professional follow-up email after a job in...,7,303.936,0.3744
gemma3:4b,What are some tips to stay focused while studying?,21,303.699,0.1383
gemma3:4b,How do I write a professional follow-up email after a job in...,23,303.126,0.1272
gemma3:4b,Can you explain inflation in simple terms?,38,302.827,0.0846
gemma3:4b,How do I negotiate my salary during a job offer?,40,302.740,0.0830
gemma3:4b,What are some fun icebreaker questions for team meetings?,20,303.191,0.1433
gemma3:4b,How can I start a simple workout routine at home with no equ...,24,303.119,0.1223
gemma3:4b,What are some tips to stay focused while studying?,39,302.786,0.0840
gemma3:4b,What's the difference between anxiety and stress?,1,303.636,2.5063
gemma3:4b,Can you explain inflation in simple terms?,42,302.668,0.0786
gemma3:4b,How do I negotiate my salary during a job offer?,42,302.646,0.0789
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,41,302.705,0.0797
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,40,302.705,0.0819
gemma3:4b,How can I start a simple workout routine at home with no equ...,40,302.700,0.0820
gemma3:4b,How do I negotiate my salary during a job offer?,43,302.655,0.0774
gemma3:4b,Can you explain inflation in simple terms?,1,303.595,2.5143
gemma3:4b,Can you explain inflation in simple terms?,1,303.687,2.5015
gemma3:4b,Can you explain inflation in simple terms?,1,303.675,2.5180
gemma3:4b,Can you explain inflation in simple terms?,1,302.704,2.5208
gemma3:4b,What are some tips to stay focused while studying?,1,302.710,2.5185
gemma3:4b,How do I write a professional follow-up email after a job in...,4,302.780,0.6426
gemma3:4b,What's the difference between anxiety and stress?,14,302.780,0.1983
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,10,302.898,0.2687
gemma3:4b,How do I negotiate my salary during a job offer?,21,302.774,0.1380
gemma3:4b,What are some tips to stay focused while studying?,48,302.830,0.0711
gemma3:4b,Can you explain inflation in simple terms?,26,303.252,0.1150
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,33,303.118,0.0946
gemma3:4b,What are some fun icebreaker questions for team meetings?,27,303.229,0.1117
gemma3:4b,How do I negotiate my salary during a job offer?,49,302.810,0.0701
gemma3:4b,What are some tips to stay focused while studying?,49,302.808,0.0701
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,303.779,2.5120
gemma3:4b,What are some tips to stay focused while studying?,1,303.789,2.5027
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,302.795,2.5165
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,302.805,2.5048
gemma3:4b,Can you explain inflation in simple terms?,2,302.821,1.2613
gemma3:4b,What's the difference between anxiety and stress?,2,303.788,1.2666
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,302.859,1.2646
gemma3:4b,What's the difference between anxiety and stress?,39,301.961,0.0827
gemma3:4b,How can I start a simple workout routine at home with no equ...,39,302.954,0.0827
gemma3:4b,What are some fun icebreaker questions for team meetings?,39,302.948,0.0830
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,38,302.952,0.0853
gemma3:4b,Can you explain inflation in simple terms?,36,303.010,0.0884
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,35,302.019,0.0909
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,303.745,2.5160
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,303.758,2.5150
gemma3:4b,How do I negotiate my salary during a job offer?,3,302.775,0.8496
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,302.980,0.6415
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,302.963,0.0743
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,301.969,0.0745
gemma3:4b,How do I negotiate my salary during a job offer?,41,302.979,0.0813
gemma3:4b,What are some tips to stay focused while studying?,33,303.164,0.0953
gemma3:4b,Can you explain inflation in simple terms?,44,302.006,0.0757
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,301.919,0.0709
gemma3:4b,What are some tips to stay focused while studying?,1,302.877,2.5021
gemma3:4b,Can you explain inflation in simple terms?,1,303.964,2.5097
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,303.019,2.5247
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,303.012,0.8534
gemma3:4b,What's the difference between anxiety and stress?,3,303.004,0.8552
gemma3:4b,Can you explain inflation in simple terms?,6,304.000,0.4358
gemma3:4b,Can you explain inflation in simple terms?,515,281.899,0.0192
gemma3:4b,Can you explain inflation in simple terms?,519,265.821,0.0192
gemma3:4b,Can you explain inflation in simple terms?,533,280.433,0.0194
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,498,290.193,0.0251
gemma3:4b,What are some fun icebreaker questions for team meetings?,1013,278.698,0.0195
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1006,280.017,0.0225
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,667,286.987,0.0235
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,692,286.226,0.0237
gemma3:4b,What are some tips to stay focused while studying?,964,254.817,0.0194
gemma3:4b,How can I start a simple workout routine at home with no equ...,1129,254.455,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,674,286.592,0.0239
gemma3:4b,What are some fun icebreaker questions for team meetings?,718,285.899,0.0234
gemma3:4b,What are some tips to stay focused while studying?,964,281.024,0.0224
gemma3:4b,What are some tips to stay focused while studying?,1010,250.562,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,436,291.569,0.0254
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,828,266.603,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,475,290.863,0.0249
gemma3:4b,What are some fun icebreaker questions for team meetings?,1054,270.011,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1178,259.302,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,881,282.519,0.0229
gemma3:4b,How do I write a professional follow-up email after a job in...,1118,262.536,0.0201
gemma3:4b,What are some tips to stay focused while studying?,937,277.616,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,823,276.740,0.0198
gemma3:4b,Can you explain inflation in simple terms?,486,268.074,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1144,250.503,0.0200
gemma3:4b,What's the difference between anxiety and stress?,926,276.496,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1167,256.556,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1150,276.112,0.0201
gemma3:4b,Can you explain inflation in simple terms?,458,289.199,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,946,253.522,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1210,256.989,0.0199
gemma3:4b,What's the difference between anxiety and stress?,330,293.712,0.0271
